left_entity_id,left_name,right_business_id,right_name,confidence,
13287,shamrocks ale house 7805 temple ter hwy,5157,shamrocks ale house 7805 temple terrace hwy,0.95,
16538,thai hoa oriental market 4307 us hwy 19,25547,thai hoa oriental market 4307 us highway 19,0.95,
15932,china yuan restaurant 8502 n armenia ave ste 1a,14302,china yuan restaurant 8502 n armenia ave ste1a,0.95,
23752,jonathan d stone dmd 123 w lancaster ave,58208,dr jonalthan d stone dmd 123 w lancaster ave,0.95,
37444,the bridge clinic 2600 s eagle road,62437,the bridge clinic 2600 eagle rd,0.95,
92582,aces roofing 4657 37th st n unit e,4473,aces roofing 4657 37th street n unit e,0.95,
17093,juice bar  belle meade 6000 hwy 100 ste 101,86029,juice bar belle meade 6000 highway 100 ste 101,0.95,
57767,clean juice carrollwood 13138 n dale mabry hwy,12448,juice life carrollwood 13138 n dale mabry hwy,0.95,
5841,shop sixty five 128 s 17th st,71376,shop sixty five 128 s 17th street,0.95,
91582,journey usa rv rentals 9610 e us hwy 92,14252,journey usa rv rentals 9610 e us highway 92,0.95,
46177,verde 108 s 13th st,53687,verde13 108 s 13th st,0.95,
89791,jml audio 519 rudder rd ste a,41971,jml audio 519 rudder rdrnste a,0.95,
30686,youmi crepes and bubble tea 823 broad ripple ave,36102,youmi crepes  bubbles tea 823 broad ripple ave,0.95,
14413,vecchia pizzeria 249 bridge st,78293,vecchia pizzeria 249 bridge street,0.95,
45746,adrians sports bar and grill 5912 germantown ave,78016,adrian sports bar  grill 5912 germantown ave,0.95,
28648,just for granite 5277 emco dr,32858,just for granite 5277 emco drive,0.95,
91967,advanced chiropractic of philadelphia 1518 walnut st ste 1206,63094,advanced chiropractic of philadelphia 1518 walnut street 1206,0.95,
26551,st ferdinand catholic church 1735 charbonier rd,40424,st ferdinand catholic church 1765 charbonier,0.95,
54382,airmid wellness and counseling center 1260 old york rd,71170,airmid wellness  counseling center 1260 old york road,0.95,
80705,cocos 112 s 8th st,51694,cocoras 112 s 8th st,0.95,
32892,cold 1 services 2611 e monmouth st,63734,cold 1 services 2611 e monmouth street,0.95,
92613,jay rosenfeld od 25411 countryside blvd,1248,jay rosenfeld od pa 2541 countryside blvd,0.95,
21415,jamaicaway restaurant  catering 900 rosa l parks blvd ste 120,85047,jamaicaway restaurant  catering corp 900 rosa l parks blvd,0.95,
11400,al capotes cleaners 3020 w kennedy blvd,14180,capote cleaners 3020 w kennedy blvd ste a,0.95,
1568,jaime french bakery 212 s 12th st,71310,jaime french bakery 212 s 12th street,0.95,
82812,perla 1535 s 11th st,67747,perla 1535 south 11th st,0.95,
63218,fairmount pharmacy 1900 green st,53459,fairmount pharmacy 1900 green street,0.95,
18020,thai koji sushi 224 market st,72416,thai koji sushi 224 market street,0.95,
38347,ace of town ncountry 7575 w hillsborough ave,6768,ace of town x26 country 7575 w hillsborough ave,0.95,
92279,youngs garage 1022 lenape rd,70514,young s garage 1022 lenape rd,0.95,
13059,perfect choice flooring 922 e 124th ave unit e,15220,perfect choice flooring 922 e 124th ave ste e,0.95,
50096,kelley  souder collision service 3241 w ridge pike,63179,kelley and souder collision service 3241 w ridge pk,0.95,
83571,nucci medical clinic 6322 gunn hwy,854,nucci medical clinic 6322 gunn highway,0.94,
73524,vp square 3611 juniata st,45580,vp square 3611 juniata street,0.94,
52708,whiskey park north 11921 n dale mabry hwy,17845,whiskey north 11921 n dale mabry hwy ste 16,0.94,
31255,evies nails and spa 7957 verree rd,76676,evies nails  spa salon 7957 verree rd,0.94,
28981,stewart enterprise 324 april ln,90936,sstewart enterprises 312 april ln,0.94,
22094,china king ii 19 e 38th st,32977,china king ii 19 e 38th street,0.94,
42491,excellent nails 35164 us hwy 19 n,25470,excellent nails 35164 us highway 19 n,0.94,
85628,ethan nails  spa 785 starr st ste 105,79843,ethan nails salon  spa 785 starr st 105,0.94,
4661,brick house bar  grille 3334 grant ave,59400,brick house bar and grill 3334 grant ave,0.94,
55306,repo records 506 south st,79909,repo records 506 south street,0.94,
12755,bon bon sushi 22 n darlington st,66192,bon bon sushi 22 n darlington street,0.94,
41062,escape thrill 29261 us hwy 19 n,20617,escape thrill 29261 us highway 19 n,0.94,
18349,city cat clinic 4491 forest park blvd,45006,city cat clinic 4491 forest park ave,0.94,
27225,sakura hibachi sushi thai 609 s trooper rd,63024,sakura hibachi  sushi audubon 609 s trooper rd,0.94,
2781,exclusives salon  day spa 8933 southeastern ave,30506,exclusives hair salon 8933 southeastern ave,0.94,
60657,prose  franklin 4031 aspen grove dr ste 126,85167,prose franklin 4031 aspen grove drive suite 126,0.94,
76793,bria method 720 johnsville blvd ste 11,74913,the bria method 720 johnsville blvd,0.94,
61551,mulberry market 236 arch st,77159,mulberry market 236 arch street,0.94,
37763,butters burgers 777 n ashley dr ste d1,9574,butters burgers 777 n ashley dr unit d1,0.94,
25870,soar adventure tower 3794 carothers pkwy,86985,soar adventure tower 3749 carothers parkway,0.94,
33541,dolans appliance service 2529 haverford rd ste 2,60762,dolans appliance service 2529 haverford road,0.94,
7313,oakleys bistro 1464 w 86th st,27314,oakleyaposs bistro 1464 w 86th st,0.94,
63124,dinner bell markets 2824 shelby st,27600,dinner bell markets 2835 shelby st,0.94,
10008,eyes gallery 402 south st,69266,eyes gallery 402 south street,0.94,
72092,uncle joes bar  grill 204 n main st,41383,uncle joes bar and grill 24 n main st,0.94,
62867,commdepot 2629 cherokee st,36985,comm depot 2829 cherokee st,0.94,
2906,deselms real estate 3325 aspen grove dr ste 201,85689,tara deselms real estate 3325 aspen grove dr,0.94,
85257,beautiful world syndicate 1619 e passyunk ave,53527,the beautiful world syndicate 1619 e passynuk ave,0.94,
19866,boardroom spirits 575 w 3rd st,53449,boardroom spirits 575 w third st,0.94,
49396,bennett galleries 2104 crestmoor rd,84081,bennett gallery 2104 crestmoor rd,0.94,
66870,queen nail  spa seminole 11314 seminole blvd,24123,queen nails  spa of seminole 11314 seminole blvd,0.94,
56293,china star 12090 anderson rd,22677,fu china 12090 anderson rd,0.94,
73555,sun nails 7930 s emerson ave ste 106,33882,dipping nails 7930 s emerson ave ste 106,0.94,
47372,vietnam cafe 816 s 47th st,55126,vietnam cafe 816 s 47th street,0.94,
7190,bourbon  branch 705 n 2nd st,54627,bourbon  branch 705 n 2nd street,0.94,
51656,dao asian bistro 7075 hwy 70 s,88749,dao asian bistro 7075 highway 70 s,0.94,
53815,victory tattoo 4808 charlotte ave,89081,victory tattoo 4808 charlotte pike,0.94,
78371,el bochinche restaurante 4940 n 5th st,76866,el bochhe restaurant 4940 n 5th st,0.94,
41623,dandy salon 1441 s 12th st,79772,dandy salon 1441 s 12th street,0.94,
40967,wax pot studio 1914 charlotte ave ste 102,91111,wax pot studio 1914 charlotte avenue 102,0.94,
40872,el limon  bryn mawr 845 w lancaster ave,61621,el limon bryn mawr 845 lancaster avenue,0.94,
24385,cycle brewerytown 2800 b w girard ave,52390,b a r brewerytown 2800 w girard ave,0.94,
77448,suit corner 302  market st,63084,suit corner 302 market street,0.94,
81504,dr bou pediatrics 20713 center oak dr,2132,doctor bou pediatrics 20713 center dr,0.94,
59041,coastal kustoms 5933 us hwy 19,16999,coastal kustoms 5933 us highway 19,0.94,
20020,dotties donuts 4529 springfield ave,55090,dotties donuts 4531 springfield ave,0.94,
62375,valaitis motor inc 1730 e moyamensing ave,76538,valaitis motors 1730 e moyamensing ave,0.94,
20395,citrus park eyecare 7865 gunn hwy,5906,citrus park eyecare 7865 gunn highway,0.94,
77769,cell phone genie 3983 carothers pkwy ste e1,88838,cell phone genie 3983 carothers pkwy suite  e 1,0.94,
43442,celestial circle 33959 us hwy 19 n,19047,celestial circle 33959 us highway 19 n,0.94,
57550,don pancho villa 21565 us hwy 19 n,2095,don pancho villa 21565 us highway 19 n,0.94,
27420,ramsay automotive inc 257 old morehall rd,53950,ramsays automotive 257 old morehall rd,0.94,
37544,stimmler g j  sons 3833 manayunk ave,65911,gj stimmler and sons 3833 manayunk ave,0.94,
6687,cove cay golf club 2612 cove cay dr,737,club pro golf group 2612 cove cay drive,0.94,
66086,carmans shoe repair 8111 germantown ave,64531,carmens shoe repair 8111 germantown avenue,0.94,
54946,city wide realty 818 n 4th st ste c,72456,city wide realty 818 n 4th st ofc,0.94,
2674,atlantic physical therapy 1208 tasker st fl 2,64730,atlantic physical therapy group 1208 tasker st,0.94,
5479,proino breakfast  lunch 1700 s missouri ave,20837,proino breakfast club 1700 s missouri ave,0.94,
50754,pipos restaurant 7233 w hillsborough ave,16374,c s c restaurant 7233 w hillsborough ave,0.94,
15334,katherine eynon orr dds 5430 e 86th st,30340,katherine j eynon dds pc 5430 e 86th st,0.94,
30934,jsr automotive art 637 jeffers cir,64781,jsrs automotive art 637 jeffers circle,0.94,
75285,the bellevue florist 220 old hickory blvd,87227,bellevue florists 220 old hickory blvd,0.94,
44941,joe and sons olive oils 3204 w bay to bay blvd,15426,joe and sons olive press 3204 w bay to bay blvd,0.94,
12018,jiten p gohel dmd pc 913 e boot rd,57865,jiten p gohel dmd pc 313 w boot rd,0.94,
69867,jet wine bar 1525 south st,53162,jet wine bar 1525 south street,0.94,
52063,yoga village 2760 daniel st,7327,yoga village 2760 daniel street,0.94,
46770,ioptik 8354 bustleton ave,80468,ioptik 8354 bustleton avenue,0.94,
55557,the dog spa 1 19 hawks nest plz,45417,the dog spa 1 1819 hawks nest plaza,0.94,
79651,interasian market  deli 2160 nolensville pike,85658,interasian market and deli 2160 nolensville rd,0.94,
58797,mayfair beverage 6500 frankford ave,73879,mayfair beer 6500 frankford ave,0.94,
64371,inspiring hairstyle 1825 grant ave,77359,inspiring hairstyles 1825 grant avenue,0.94,
7591,seasons spa and salon 1 ronnies plz,40201,new seasons spa  salon 1 ronnies plz,0.94,
32130,altra salon 936 woodland st,85237,altra salon 936 woodland street,0.94,
89775,alvas automotive  tire center 530 w thompson ln,86466,alvas automotive  tire serv 530 thompson ln,0.94,
61770,the gun range 542 n percy st,57360,the gun range 542 n percy street,0.94,
50949,huff  lakjer funeral home 701 derstine ave,52892,huff  lakjer funeral home 710 derstine avenue,0.94,
31706,scramble club 5201 market st,71498,scramble club 5201 market street,0.94,
1501,minima 118 n 3rd st,65774,minima 118 north 3rd st,0.94,
90061,amg property management 6338 n college ave,31418,amg property management 6215 n college ave,0.94,
82917,honest coffee roasters 230 franklin rd ste 11a,84029,honest coffee roasters 230 franklin road 11a,0.94,
33949,homegrown coffee and creations 1515 porter st,79990,homegrown coffee and creations 2 1527 w porter st,0.94,
71596,amore pizzeria 1719 drew st,23471,amore pizza 1719 drew st,0.94,
28497,pinarama bowling 5008 s dale mabry hwy,7324,pinarama bowling lanes 5008 s dale mabry,0.94,
93640,xun yu si kao 140 n 10th st,56818,xun yu si kao 140 n 10th street,0.94,
56591,absolute endodontics 725 e 65th st ste 400,28872,absolute endodonitcs lc 725 e 65th st ste 400,0.94,
44953,kimberton chiropractic 1125 west bridge st,63430,kimberton chiropractic pplc 1125 w bridge st,0.94,
64191,serenity nails  spa 2806 s eagle rd,76665,serenity nails  spa 2104 s eagle rd,0.94,
56290,swiss watch service group 26222 us hwy 19 n,9435,swiss watch service group 26222 us hwy19 n,0.94,
12624,m c automotive 229 brooke st,68895,m c automotive 229 brooke street,0.94,
67462,320 nail studio 320 w main st,79652,320 nail studio 320 w main street,0.94,
57088,taddeos greenhouses 2326 saint denis ln,71467,taddeos greenhouses 2326 st denis lane,0.94,
29142,paper on pine 1310 sansom st,75075,pine paper store 1310 sansom st,0.94,
12324,6th man movers 309 hermitage ave,80929,sixth man movers 309 hermitage ave,0.94,
75240,little harpeth childrens dentistry 7640 highway us 70s ste 101,85876,little harpeth childrens dentistry p 7640 highway 70 s 101,0.94,
90055,ling express 803 e bloomingdale ave,16148,haj express 803 e bloomingdale ave,0.94,
49999,lil pop shop 265 s 44th st,62449,lil pop shop 265 s 44th street,0.94,
24374,liberty real estate associates 924 arch st,73011,liberty real estate associate 924 arch street,0.94,
47202,leaf n brew 319 peabody st,91734,leaf nbrew 319 peabody st,0.94,
25525,lawrence j levens dds msd msclo 2821 n ballas rd ste 155,39091,lawrence j levens dds ms p c 2821 n ballas rd ste 155,0.94,
49454,stlstyle 3159 cherokee st,48621,stlstylecom 3159 cherokee st,0.94,
82186,nigiyaka na 1913 s10th st,77077,nigiyaka na 1913 s 10th st,0.94,
15948,mape vape 7213 manchester ave,50482,mape vape 7213 manchester rd,0.94,
33740,lady dis deli  diner 630 n kingshighway st,47453,lady dis diner  catering 630 n kingshighway st,0.94,
42104,tate and tilly 14369 n dale mabry hwy,26157,tate  tilly too 14369 n dale mabry hwy,0.94,
83830,a  n italian deli 17956 us hwy 19 n,26051,a  n italian deli 17956 us highway 19 n,0.94,
45625,st marys bookstore and church supply 1909 w end ave,83808,st marys bookstore and church supply i 1909 west ave,0.94,
18612,shadeland peddlers and flea market 3440 shadeland ave,32473,shadeland peddlers  flea markets 3440 shadeland ave,0.94,
40586,starlight nails  spa 2858 w moreland rd,80015,starlight nail and spa 2858 w moreland rd,0.94,
39823,noor indian grocery  kitchen 8028 s emerson ave ste w and x,35863,noor indian grocery  kitchen 8028 s emerson  ave suite w,0.94,
18874,peirce college 1420 pine st,52276,peirce college 1420 pine street,0.94,
82947,kith  kin 3060 w jefferson st ste k,78414,kith  kin 3060 w jefferson st unit k,0.94,
64355,sweet poppins 825 s main st,51152,sweet poppins 825 s main street,0.94,
83187,hm 2223 n west shore blvd,24712,fogso 2223 n west shore blvd,0.94,
38957,hong kong china restaurant 1524 n illinois st,33989,lins hong kong restaurant 1524 n illinois st,0.94,
3028,oregon steaks 2654 s 10th st,53795,oregon steaks 2654 s 10th street,0.94,
3237,the palace of indian 1533 s 11th st,76893,palace of indian cuisine 1533 s 11th st,0.94,
18838,gregs kitchen 4460 main st,74588,gregs kitchen 4460 main street,0.94,
82534,sanders furniture 5000 charlotte ave,85993,sanders furniture 5000 charlotte pike,0.94,
79088,the produce place 4000 murphy rd,81868,the porduce place 4000 murphy road,0.94,
3341,asian kitchen 30611 us hwy 19 n,19909,asian kitchen 30611 us highway 19 n,0.94,
91899,grassmere animal hospital 3926 nolensville pike,81737,grassmere animal hospital pc 3926 nolensville road,0.94,
58672,openbox athletics 1931 washington ave,77761,4js athletics 1931 washington ave,0.94,
18868,hibachi shokudo 1301 vine st,79735,hibachi shokudo 1301 vine street,0.94,
79411,southpaws 1315 8th ave s,82448,southpawsdog 1315 8th ave s,0.94,
28620,aurora grace 517 s 5th st,65498,aurora grace 517 s 5th street,0.94,
27017,auto dynamics of largo inc 12690 walsingham rd ste 1,6200,auto dynamics of largo 12690 walsingham rd suite 1,0.94,
86487,the tenderloin room 232 n kingshighway blvd,36800,the tenderloin group 232 n kingshighway blvd,0.94,
26818,positano ristorante  bar 21 w lancaster ave,72198,positano ristorante 21 west lancaster ave,0.94,
76407,micom systems 237 old hickory blvd ste 101,89373,mi com systems 237 old hickory blvd ste 101,0.94,
3298,saloon 151 151 w gay st,53327,saloon 151 151 west gay st,0.94,
40326,garces dental group 212 race st ste 1a,53265,garces dental group 212 race st unit 1a,0.94,
46114,the whistle stop 375 s illinois st,34434,whistle stop inn 375 s illinois st,0.94,
75019,azul nails waxing beauty 14358 n dale mabry hwy ste b,25736,azul nails waxing beauty 14358 north dale mabry hwy,0.94,
205,franklin juice co 230 franklin rd ste 11w,81792,the franklin juice co 230 franklin road 11w,0.94,
82843,bala inn 5004 city ave,72158,bala inn 5004 city avenue,0.94,
18904,formals xo 2300 east lincoln hwy,63297,formals xo 2300 east lincoln highway,0.94,
25483,salon pourquoi 246 s 22nd st,68969,salon pourquoi 246 s 22nd street,0.94,
39633,whole aveda salon spa 940 clearwater largo rd n ste 101,5527,whole salon group 940 clearwater largo rd n ste 101,0.94,
51503,prime intensity training pit 263 e elm st,64847,prime intensity training 263 east elm st,0.94,
82978,tiffanys restaurant 35000 us hwy 19 n,7529,tiffany restaurant 35000 us highway 19 n,0.94,
22840,fat mos 2608 gallatin pike,90996,fatmoe 2608 gallatin pike,0.94,
20819,grille one nine 3516 us hwy 19,9570,grille one nine 3516 us highway 19,0.94,
19065,russells glass  mirror 6302 charlotte pike,83113,russells glass and mirror 6302b charlotte pike,0.94,
70382,heaven sent courier 421 n 7th st ste 422,60531,heaven sent ltd 421 n 7th st ste 422,0.94,
47669,steel  ink tattoo studio 3565 ritz ctr,48961,steel and ink studio 3565 ritz ctr,0.94,
59833,harvest wine market 6043 hwy 100,90919,harvest wine market 6043 highway 100,0.94,
89493,harklinikken 4212 w kennedy blvd,3991,harklinikken 4238 w kennedy blvd,0.94,
25752,heritage nails 2000 hamilton st ste 108,73214,heritage nail  spa 2000 hamilton st ste 109,0.94,
1471,happy pets grooming spa 932 brookwood ctr,42758,happy tails grooming spa 932 brookwood ctr,0.94,
6169,anima interna 2430 estancia blvd ste 112,23611,anima interna 2430 estancia blvd  100,0.94,
1493,the nations bar  grill 705 51st ave n,81315,nations bar and grill 705 51st ave n,0.94,
89506,mecca market 1205 s high school rd,34703,macca market 1205 s high school road,0.94,
80638,the optical factory  showroom 800 e bay dr,5018,optical factory  showroom 800 east bay dr,0.94,
69645,guos garden 569 w uwchlan ave,75891,ck garden 569 w uwchlan ave,0.94,
67917,apex ventures 2409 cruzen st,90229,apex ventures 2409 cruzen street,0.94,
40615,aqua stone nails and spa 411 s belcher rd,14309,aquastone nails  spa 411 s belcher rd,0.94,
30610,amici italian eatery 1901 w bay dr ste a1,11983,amici italian eatery 1901 west bay dr,0.93,
48385,anns nail salon 1555 e wadsworth ave,73430,1555 e wadsworth lc 1555 e wadsworth ave,0.93,
10414,natural market 4441 gunn hwy,15135,natural market 4441 gunn highway,0.93,
33383,o be joyful 328 main st,83181,o be joyful 328 main street,0.93,
8581,nancy pruett dds 4715 statesman dr ste g,29325,nancy k pruett dds 4715 statesmen dr suite g,0.93,
53225,bensalem smiles 4 u dental care 1044 byberry rd,62876,smiles 4 u dental 1044 byberry rd 1044 byberry road,0.93,
83445,amp advocate marketing  print 110 george l davis blvd,80942,ampadvocate marketing and print 110 george l davis blvd,0.93,
29557,bbq chicken pa 1222 welsh rd unit b7,78728,bbq chicken 1222 welsh rd ste b7,0.93,
92942,4ever nails 14 e woodland ave ste 1,66505,4ever nails 14 east woodland ave,0.93,
3359,sips specialty coffee house 6118 gunn hwy,19128,sips specialty coffee house 6117 gunn highway,0.93,
85539,sharpshooter 8135 gravois,40881,sharpshooters 8135 gravois rd,0.93,
3667,zorbas taverna 2230 fairmount ave,58815,zorbas taverna 2330 fairmount avenue,0.93,
53732,1205 distillery 630 virginia ave,29787,1205 distillery 636 virginia ave na,0.93,
14699,ryans pub 124 w gay st,53313,pj ryans 124 w gay st,0.93,
93999,bright parking 145 n 10th st,76205,bright parking 139 n 10th st,0.93,
25918,brandon plastic surgery 500 vonderburg dr ste 110w,1811,brandon plastic  surgery 500 vonderburg dr 100 w,0.93,
39656,sazon restaurant  cafe 941 spring garden st,68227,spring garden restaurant 400 spring garden st,0.93,
13810,81bay brewing 4465 w gandy blvd,6660,813 brewing 4465 w gandy blvd,0.93,
78193,alice pizza 1234 market st,56143,alice on market 1234 market st,0.93,
82343,all cats hospital pa 2069 indian rocks rd s,4135,all cats hospital 2069 indian rocks road,0.93,
8814,westchase fitness 9602 w linebaugh ave,24477,fs fitness westchase 9550 w linebaugh ave,0.93,
87042,worcester golf club 1600 green hill rd,69608,worcester golf course 1600 green hill rd,0.93,
49844,atomic cowboy 4140 manchester ave,37076,neo atomic 4140 manchester ave,0.93,
41324,alphabet academy 15061508 e passyunk ave,52202,alphabet academy 1510 e passyunk ave,0.93,
3050,siam cafe 316 mccall st,87158,siam cafe 316 mccall street,0.93,
94221,sevenish law firm 101 w ohio st ste 2077,28924,sevenish law firm pc 101 w ohio st ste 1540,0.93,
34654,salty dog 8502 manchester rd,48868,salon dog 8502 manchester rd,0.93,
79785,bella mia medical aesthetics and laser institute 4014 w estrella st ste a,22129,bella mia medical aesthetics  laser institute of tampa 4014 w estrella,0.93,
59093,new world vision center 612 washington ave ste 3,54912,new world vision center 61232 washington ave unit 3,0.93,
45371,amandas pet grooming 11 gray ave,48295,aas pet grooming 11 gray ave,0.93,
40553,best nails 36613 us hwy 19 n,24396,best nails 36613 us highway 19 n,0.93,
64546,yb norml 36243 us highway 19 n,21971,yb norml 36243 us hwy 19 n,0.93,
31722,no 1 asian supermarket 2842 saint vincent street s1,55373,no 1 asian supermarket 2842 saint vincent st unit s1,0.93,
59914,sams gyros and seafood 4745 22nd ave s,13990,sams gyro  seafood 4745 22nd ave s,0.93,
82144,mailing station 5868 e 71st st ste e,30767,the mailing station 5868 71st st,0.93,
511,brugada 204 commerce st,85230,brugada 204 commerce street,0.93,
21775,the last word bookshop 220 s 40th st,66736,last word book shop 220 s 40th st,0.93,
62425,j3 studio 1107 mississippi ste 101,48929,j3 studio 1107 mississippi ave,0.93,
93275,maxis pizza subs and bar 1926 liacouras walk,51447,maxies pizza bar  subs 1926 liacouras walk  28,0.93,
19622,philly pretzel factory 1555 e wadsworth ave,73430,1555 e wadsworth lc 1555 e wadsworth ave,0.93,
46480,mbt usa 1099 milwaukee st ste 205,41552,mbt usa 1099 milwaukee ste 260,0.93,
37443,the great escape room 300 e madison st ste 301,9569,the great escape room tampa 300 e madison st,0.93,
35342,the gutter brothers 2 e woodland ave,64310,gutter brothers 2 east woodland ave,0.93,
43763,i95 collision center 7360 wissinoming st,60767,i 95 collision centers 7360 wissinoming st,0.93,
8627,hong kong chinese restaurant 12333 academy rd,74284,12333 hong kong restaurant 12333 academy road,0.93,
53881,hong kong bakery shop 917 race st,80084,new hong kong bakery 917 race st,0.93,
67348,ortliebs 847 n 3rd st,58936,ortnolibs 847 n 3rd st,0.93,
86053,honeytree meadery 918 woodland st,90910,the honeytree 918 woodland st,0.93,
3378,holmesburg bakery 7935 frankford ave,64717,holmesburg bakery 7933 frankford avenue,0.93,
85088,media dental arts 23 e 2nd st,62863,media dental arts 23 e second st,0.93,
33580,sweat fitness 1509 e passyunk ave,58793,sweat fitness 700 e passyunk ave,0.93,
68522,hendrix vision center 11685 bustleton ave ste 6,62685,hendrix vision center 11685 bustleton ave unit a,0.93,
88310,heavens breeze ac and heating 4822 n hale ave,7224,heavens breeza ac heating 4822 n hale ave,0.93,
14821,heads up hair salon 2126 abbott martin rd ste 132,82510,heads up salon 2126 abbott martin rd suite 132,0.93,
53781,plaza pizza  restaurant 337 spring garden st,68227,spring garden restaurant 400 spring garden st,0.93,
21450,h2o sushi 1912 broad ripple ave,34101,watami sushi 1912 broad ripple ave,0.93,
79977,gulfview beach hotel 625 s gulfview blvd,5577,clearwater beach hotel 504 s gulfview blvd,0.93,
34418,walter pine 729 s 4th st,67795,walter pine 729 s 4th street,0.93,
86503,surreal blow out bar 414 woodland st,83902,surreal blowout bar 414 woodland street,0.93,
60495,the rate kings mortgage llc 1101 carroll hill dr,56528,the rate kings mortgage 1101 carroll hill drive,0.93,
28493,mi nail salon 3865 e 82nd st,33997,mi nail  spa 3865 e 82nd st,0.93,
86786,the smoke bodega 6911 sheldon rd,17462,smoke bodega 6911 sheldon rd suite a,0.93,
26450,good morning mamas 1001 e 54th st,28129,good morning mama 1001 e 54th street,0.93,
44534,jade garden 2626 w hillsborough ave,20880,new jade 2626 w hillsborough ave,0.93,
78265,jeff scott dmd 239 2nd ave s ste 100,3735,jeff scott dmd plc 239 2nd ave s,0.93,
45075,giovannis fine fashions  custom tailoring 28 s state st,68971,giovannis fine fash custom tailoring 28 south state st,0.93,
81309,laments auto service  repair 200 pennsylvania ave,70197,laments auto service  sales 200 pennsylvania ave,0.93,
93807,t t spa  nails 1970 e stop 13 rd,35253,tt spa and nails 1970 stop 13 rd,0.93,
43345,taco bar 29835 us hwy 19 n,15057,taco bar 29835 us highway 19 n,0.93,
85218,m complete auto repair inc 4411 n lois ave,9738,m complete auto repair 4411 n lios ave,0.93,
21490,lowry parcade  tavern 1213 w waters ave,7027,lowry park tavern 1213 w waters ave,0.93,
84686,maliks mini mart 10841 bustleton ave,67705,kazis mini mart 10841 bustleton ave,0.93,
76035,mallory eisenman 1900 rittenhouse sq ste c3,66663,mallory eisenman 1900 rittenhouse square c3,0.93,
8771,tacoson 7521 n 56th st,1871,tacoson 7521 n 56th street,0.93,
19697,paracas tampa 3602 n armenia ave,22935,paracas bay 3602 n armenia ave,0.93,
68221,lees chinese restaurant 9226 ashton rd,77084,new lees chinese restaurant 9220 ashton rd,0.93,
18922,laughlin 1210 s broad st,66376,laughlin 1210 s broad street,0.93,
5153,lather hair studio 2736 west girard ave,60530,lather hair studio 2732 w girard ave,0.93,
12848,taste of india 101 international dr ste 106,90117,cafe india 101 international dr ste 106,0.93,
74965,labelle nail bar 52 e lancaster ave,57447,la belle nail bar 52 e lancaster ave,0.93,
89274,jillys tavern 5313 main st,21741,jillys on main 5313 main st,0.93,
33225,pauls lawn  landscaping 8501 new falls rd,73376,pauls landscaping  design 8501 new falls rd,0.93,
24659,la palette 129 n 10th st,77822,la palette 129 n 10th street,0.93,
90933,td alterations 2300 e lincoln hwy,79616,td alterations 2300e lincoln hwy 109,0.93,
20159,sweetart 2203 s 39th st,42709,sweetart 2203 s 39th street,0.93,
19197,thai basil bistro 305 2nd ave,73696,thai basil bistro 305 second ave,0.93,
6495,kings garden 8225 germantown ave,77425,kings garden 8223 germantown avenue,0.93,
5305,kimberton nails 550 kimberton rd,76362,kimberton nails 550 kimberton road 5,0.93,
80789,thai orchid 8145 bash st,28422,thai orchid 8145 bash street,0.93,
67381,thai singha house 3939 chestnut st,77081,thai singha house 3906b chestnut st,0.93,
1875,pezzella family dentistry 901 tyrone blvd n,8197,pezella family dentistry 901 tyrone boulevard n,0.93,
31461,jimmy johns 6707 w washington st,29561,washington jj 6707 w washington st,0.93,
43469,the broad nail salon 6301 stenton ave,79970,broad nails salon 6301 stenton ave,0.93,
43837,golden nails 351 w schuylkill rd ste b7,76706,golden nail salon 351 w schuylkill rd ste b,0.93,
89946,metro nightclub  restaurant 707 massachusetts ave,27161,metro niteclub and restaurant 707 massachusetts ave,0.93,
27869,nom nom ramen 20 s 18th st,60691,nom nom ramen 20 s 18th street,0.93,
48633,the thirsty soul 1551 w passyunk ave,63085,thirsty souls 1551 w passyunk ave,0.93,
50232,providence dental center 241 plaza dr ste 3,57582,providence dental center 2413 plaza drive,0.93,
3115,venus nail and spa 2924 west end ave,88995,venus nails spa 2924 west end ave,0.93,
43498,clean juice hyde park 1634 w snow ave,15484,juice life hyde park 1634 w snow ave,0.93,
47678,restaurant catracho 1011 spring garden st,68227,spring garden restaurant 400 spring garden st,0.93,
6265,cottman beverage 7544 frankford ave,70374,r3c beverage 7544 frankford ave,0.93,
86768,country club of indianapolis 2801 country club rd,27155,window world of indianapolis 1229 country club rd,0.93,
50769,essence nails and spa 6819 ogontz ave,59682,essence nail  spa 6819 ogontz ave,0.93,
31271,espresso cafe  sushi bar 7814 castor ave,79133,expresso cafe and sushi bar 7814 castor ave,0.93,
92287,envy nail  spa 5496 baumgartner rd,46272,envy nails and spa 5496 baumgartner rd,0.93,
45165,tony ray laundromat 5601 n keystone ave,34562,tony ray laundry 5601 n keystone ave,0.93,
30451,china wok 1506 gulf to bay blvd,14722,new china liu 1506 gulf to bay blvd,0.93,
86332,t merrell williams dmd 4505 n armenia ave ste 101,3987,t merrell williams dmd ms pa 4505 n armenia ave,0.93,
63362,east lake car wash 2525 e lake rd,8274,eastlake car wash 2525 e lake rd,0.93,
27818,trader bobs tattoo shop 2529 s jefferson ave,42249,trader bobs tattoos 2529 s jefferson ave,0.93,
38593,trim studio 700 court st,24227,trim studio 700 court street,0.93,
